id,  name,  category,  url,  company,  kessan,  siiteanalitics
5449,  大阪製鐵,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5449,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5449,  https://www.nikkei.com/nkd/company/kessan/?scode=5449,https://omotenashi.site/company/5449/
5451,  淀川製鋼所,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5451,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5451,  https://www.nikkei.com/nkd/company/kessan/?scode=5451,https://omotenashi.site/company/5451/
5458,  高砂鐵工,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5458,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5458,  https://www.nikkei.com/nkd/company/kessan/?scode=5458,https://omotenashi.site/company/5458/
5463,  丸一鋼管,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5463,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5463,  https://www.nikkei.com/nkd/company/kessan/?scode=5463,https://omotenashi.site/company/5463/
5464,  モリ工業,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5464,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5464,  https://www.nikkei.com/nkd/company/kessan/?scode=5464,https://omotenashi.site/company/5464/
5471,  大同特殊鋼,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5471,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5471,  https://www.nikkei.com/nkd/company/kessan/?scode=5471,https://omotenashi.site/company/5471/
5476,  日本高周波鋼業,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5476,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5476,  https://www.nikkei.com/nkd/company/kessan/?scode=5476,https://omotenashi.site/company/5476/
5480,  日本冶金工業,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5480,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5480,  https://www.nikkei.com/nkd/company/kessan/?scode=5480,https://omotenashi.site/company/5480/
5481,  山陽特殊製鋼,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5481,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5481,  https://www.nikkei.com/nkd/company/kessan/?scode=5481,https://omotenashi.site/company/5481/
5482,  愛知製鋼,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5482,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5482,  https://www.nikkei.com/nkd/company/kessan/?scode=5482,https://omotenashi.site/company/5482/
